Entity Name,Plant State,Technology,Nameplate Capacity (MW),County,Sector,Operating Year
Generate Capital,NY,Solar Photovoltaic,2.0,Otsego,IPP Non-CHP,2019.0
"Altus Power America Management, LLC",NY,Solar Photovoltaic,2.0,Chemung,IPP Non-CHP,2019.0
Generate Capital,NY,Solar Photovoltaic,2.0,Sullivan,IPP Non-CHP,2020.0
"Scale Sustainable I, LLC",NY,Solar Photovoltaic,1.7,Sullivan,IPP Non-CHP,2019.0
"Scale Sustainable I, LLC",NY,Solar Photovoltaic,2.0,Chemung,IPP Non-CHP,2019.0
"Epic Hosting, LLC",MN,Petroleum Liquids,7.5,Olmsted,Commercial Non-CHP,2012.0
MN8 Energy LLC,NC,Solar Photovoltaic,4.9,Richmond,IPP Non-CHP,2018.0
MN8 Energy LLC,NC,Solar Photovoltaic,5.0,Harnett,IPP Non-CHP,2018.0
Maimonides Medical Center,NY,Petroleum Liquids,0.5,Kings,Commercial Non-CHP,1999.0
Maimonides Medical Center,NY,Petroleum Liquids,0.5,Kings,Commercial Non-CHP,2006.0
Maimonides Medical Center,NY,Petroleum Liquids,0.8,Kings,Commercial Non-CHP,2002.0
Maimonides Medical Center,NY,Petroleum Liquids,0.9,Kings,Commercial Non-CHP,2006.0
Maimonides Medical Center,NY,Petroleum Liquids,0.9,Kings,Commercial Non-CHP,2006.0
Maimonides Medical Center,NY,Petroleum Liquids,0.3,Kings,Commercial Non-CHP,1990.0
"Diablo Energy Storage, LLC",CA,Batteries,200.0,Contra Costa,IPP Non-CHP,2022.0
Berry Petroleum Co,CA,Natural Gas Fired Combustion Turbine,5.7,Kern,Industrial CHP,2017.0
Berry Petroleum Co,CA,Natural Gas Fired Combustion Turbine,5.7,Kern,Industrial CHP,2017.0
"Desert Harvest, LLC",CA,Solar Photovoltaic,80.0,Riverside,IPP Non-CHP,2020.0
"Maverick Solar, LLC",CA,Solar Photovoltaic,125.0,Riverside,IPP Non-CHP,2020.0
DTE Electric Company,MI,Natural Gas Fired Combined Cycle,394.4,St Clair,Electric Utility,2022.0
DTE Electric Company,MI,Natural Gas Fired Combined Cycle,394.4,St Clair,Electric Utility,2022.0
DTE Electric Company,MI,Natural Gas Fired Combined Cycle,478.6,St Clair,Electric Utility,2022.0
Terraform Arcadia,MN,Solar Photovoltaic,1.0,Waseca,IPP Non-CHP,2018.0
Terraform Arcadia,MN,Solar Photovoltaic,1.0,Waseca,IPP Non-CHP,2018.0
Terraform Arcadia,MN,Solar Photovoltaic,1.0,Waseca,IPP Non-CHP,2018.0
"Hadley 2 Solar, LLC",MA,Solar Photovoltaic,1.9,Hampshire,IPP Non-CHP,2016.0
"Altus Power America Management, LLC",MA,Solar Photovoltaic,2.3,Plymouth,IPP Non-CHP,2017.0
"Griffin Road Solar, LLC",MA,Solar Photovoltaic,2.0,Worcester,IPP Non-CHP,2018.0
"Ashby Solar, LLC",MA,Solar Photovoltaic,1.8,Worcester,IPP Non-CHP,2018.0
"Dudley Solar, LLC",MA,Solar Photovoltaic,1.9,Worcester,IPP Non-CHP,2017.0
AES Distributed Energy,MA,Solar Photovoltaic,4.0,Hampshire,IPP Non-CHP,2019.0
"Monson Solar, LLC",MA,Solar Photovoltaic,2.0,Hampden,IPP Non-CHP,2017.0
Sol Systems,NC,Solar Photovoltaic,2.0,Johnston,IPP Non-CHP,2018.0
Sol Systems,NC,Solar Photovoltaic,5.3,Duplin,IPP Non-CHP,2018.0
Florida Power & Light Co,FL,Solar Photovoltaic,74.5,Palm Beach,Electric Utility,2020.0
Reloj del Sol Wind Farm LLC,TX,Onshore Wind Turbine,209.4,Zapata,IPP Non-CHP,2021.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
"Ecoplexus, Inc",MN,Solar Photovoltaic,1.0,Dakota,IPP Non-CHP,2019.0
Massachusetts Mun Wholes Electric Co,MA,Batteries,3.0,Worcester,Electric Utility,2019.0
Sol Systems,NC,Solar Photovoltaic,5.0,Sampson,IPP Non-CHP,2019.0
"Westminster Renewables, LLC",MA,Solar Photovoltaic,1.5,Worcester,IPP Non-CHP,2018.0
Engie North America,TX,Onshore Wind Turbine,30.2,Baylor,IPP Non-CHP,2019.0
CI-II Mitchell Holding LLC,NC,Solar Photovoltaic,5.0,Pender,IPP Non-CHP,2019.0
MN8 Energy LLC,CA,Solar Photovoltaic,1.3,San Diego,IPP Non-CHP,2018.0
MN8 Energy LLC,CA,Solar Photovoltaic,2.3,Yolo,IPP Non-CHP,2018.0
Misae Lessee LLC,TX,Solar Photovoltaic,240.0,Childress,IPP Non-CHP,2020.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,1.5,New York,Commercial Non-CHP,2010.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.8,New York,Commercial Non-CHP,2011.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.8,New York,Commercial Non-CHP,2011.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.8,New York,Commercial Non-CHP,2011.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.8,New York,Commercial Non-CHP,2011.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.6,New York,Commercial Non-CHP,1996.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.6,New York,Commercial Non-CHP,1996.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.9,New York,Commercial Non-CHP,2011.0
NYC-HH-New Bellevue Hospital,NY,Petroleum Liquids,0.6,New York,Commercial Non-CHP,2002.0
Town of Braintree - (MA),MA,Batteries,2.0,Norfolk,Electric Utility,2018.0
Duke Energy Renewables Services,TX,Onshore Wind Turbine,201.6,Starr,IPP Non-CHP,2019.0
Ranchero Wind Farm LLC,TX,Onshore Wind Turbine,300.0,Crockett,IPP Non-CHP,2019.0
NSTAR Electric Company,MA,Solar Photovoltaic,1.2,Berkshire,Electric Utility,2018.0
NSTAR Electric Company,MA,Solar Photovoltaic,1.9,Berkshire,Electric Utility,2018.0
NSTAR Electric Company,MA,Solar Photovoltaic,1.1,Plymouth,Electric Utility,2018.0
"DG Minnesota CSG, LLC",MN,Solar Photovoltaic,5.0,Stearns,IPP Non-CHP,2019.0
"EDF Renewable Asset Holdings, Inc.",MN,Onshore Wind Turbine,100.0,Pipestone,IPP Non-CHP,2019.0
Westchester County Medical Center,NY,Petroleum Liquids,0.7,Westchester,Commercial Non-CHP,2000.0
Westchester County Medical Center,NY,Petroleum Liquids,1.5,Westchester,Commercial Non-CHP,2019.0
Westchester County Medical Center,NY,Petroleum Liquids,1.3,Westchester,Commercial Non-CHP,2002.0
Westchester County Medical Center,NY,Petroleum Liquids,1.3,Westchester,Commercial Non-CHP,2002.0
Westchester County Medical Center,NY,Petroleum Liquids,0.7,Westchester,Commercial Non-CHP,1974.0
Westchester County Medical Center,NY,Petroleum Liquids,0.7,Westchester,Commercial Non-CHP,1974.0
Westchester County Medical Center,NY,Petroleum Liquids,0.7,Westchester,Commercial Non-CHP,1996.0
Westchester County Medical Center,NY,Petroleum Liquids,0.6,Westchester,Commercial Non-CHP,2013.0
Westchester County Medical Center,NY,Petroleum Liquids,0.4,Westchester,Commercial Non-CHP,2000.0
Westchester County Medical Center,NY,Petroleum Liquids,0.5,Westchester,Commercial Non-CHP,2002.0
Westchester County Medical Center,NY,Petroleum Liquids,0.5,Westchester,Commercial Non-CHP,2000.0
NYPH-Queens,NY,Petroleum Liquids,0.9,Queens,Commercial Non-CHP,2010.0
NYPH-Queens,NY,Petroleum Liquids,0.9,Queens,Commercial Non-CHP,2010.0
NYPH-Queens,NY,Petroleum Liquids,0.9,Queens,Commercial Non-CHP,2000.0
NYPH-Queens,NY,Petroleum Liquids,0.9,Queens,Commercial Non-CHP,2010.0
NYPH-Queens,NY,Petroleum Liquids,0.9,Queens,Commercial Non-CHP,2000.0
MN8 Energy LLC,CA,Solar Photovoltaic,1.5,Kern,Commercial Non-CHP,2018.0
MN8 Energy LLC,CA,Solar Photovoltaic,1.4,Kern,Commercial Non-CHP,2018.0
AES Distributed Energy,CA,Solar Photovoltaic,1.9,Los Angeles,Commercial Non-CHP,2018.0
AES Distributed Energy,CA,Solar Photovoltaic,1.2,Los Angeles,Commercial Non-CHP,2018.0
"EDF Renewable Asset Holdings, Inc.",CA,Solar Photovoltaic,111.2,Kern,IPP Non-CHP,2019.0
DTE Electric Company,MI,Natural Gas Fired Combined Cycle,15.0,Wayne,Electric Utility,2019.0
DTE Electric Company,MI,Natural Gas Fired Combined Cycle,15.0,Wayne,Electric Utility,2019.0
DTE Electric Company,MI,Natural Gas Fired Combined Cycle,5.0,Wayne,Electric Utility,2019.0
DTE Electric Company,MI,Onshore Wind Turbine,168.6,Gratiot,Electric Utility,2020.0
"Palmer's Creek Wind Farm, LLC",MN,Onshore Wind Turbine,44.6,Chippewa,IPP Non-CHP,2018.0
AES Distributed Energy,NY,Solar Photovoltaic,2.0,Montgomery,IPP Non-CHP,2018.0
"Duke Energy Carolinas, LLC",NC,Solar Photovoltaic,6.0,Rowan,Electric Utility,2018.0
AES Distributed Energy,CA,Solar Photovoltaic,17.0,Los Angeles,IPP Non-CHP,2022.0
Mechanicville Hydroelectric Station,NY,Conventional Hydroelectric,2.0,Saratoga,IPP Non-CHP,2011.0
Mechanicville Hydroelectric Station,NY,Conventional Hydroelectric,2.0,Saratoga,IPP Non-CHP,2011.0
AES Distributed Energy,MA,Solar Photovoltaic,2.0,Norfolk,IPP Non-CHP,2017.0
Greenbacker Renewable Energy Corporation,NC,Solar Photovoltaic,5.0,Martin,IPP Non-CHP,2019.0
Greenbacker Renewable Energy Corporation,NC,Solar Photovoltaic,5.0,Martin,IPP Non-CHP,2019.0
Greenbacker Renewable Energy Corporation,NC,Solar Photovoltaic,5.0,Camden,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Rice,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Rice,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Carver,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Chisago,IPP Non-CHP,2019.0
"Aulander Holloman Solar, LLC",NC,Solar Photovoltaic,80.0,Hertford,IPP Non-CHP,2018.0
IKEA Property Inc,VA,Solar Photovoltaic,1.3,Norfolk City,Commercial Non-CHP,2019.0
"Lockett Windfarm, LLC",TX,Onshore Wind Turbine,183.8,Wilbarger,IPP Non-CHP,2019.0
Gloversville Community Solar LLC,NY,Solar Photovoltaic,5.0,Fulton,IPP Non-CHP,2021.0
Standard Solar,MN,Solar Photovoltaic,1.0,Carver,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Carver,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Carver,IPP Non-CHP,2019.0
AES Distributed Energy,MA,Solar Photovoltaic,1.0,Worcester,IPP Non-CHP,2018.0
"Nobles 2 Power Partners, LLC",MN,Onshore Wind Turbine,250.0,Nobles,IPP Non-CHP,2020.0
Standard Solar,MN,Solar Photovoltaic,1.0,Wright,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Wright,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Wright,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Wright,IPP Non-CHP,2019.0
Standard Solar,MN,Solar Photovoltaic,1.0,Wright,IPP Non-CHP,2019.0
NYP-Lower Manhattan Hospital,NY,Petroleum Liquids,1.5,New York,Commercial Non-CHP,1992.0
"BWC Origination 18, LLC",MA,Solar Photovoltaic,4.8,Plymouth,IPP Non-CHP,2018.0
"BWC Gibbs Brook, LLC",MA,Solar Photovoltaic,4.0,Plymouth,IPP Non-CHP,2018.0
"BWC Wareham River, LLC",MA,Solar Photovoltaic,1.0,Plymouth,IPP Non-CHP,2018.0
"BWC Harlow Brook, LLC",MA,Solar Photovoltaic,1.5,Plymouth,IPP Non-CHP,2018.0
"BWC Pocasset River, LLC",MA,Solar Photovoltaic,1.5,Plymouth,IPP Non-CHP,2018.0
Valta Energy,CA,Solar Photovoltaic,1.6,Los Angeles,IPP Non-CHP,2018.0
"Altus Power America Management, LLC",NY,Solar Photovoltaic,16.0,Tioga,IPP Non-CHP,2019.0
Florida Power & Light Co,FL,Solar Photovoltaic,74.5,Martin,Electric Utility,2020.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,0.5,Bronx,Commercial Non-CHP,2012.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,1.0,Bronx,Commercial Non-CHP,2002.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,0.2,Bronx,Commercial Non-CHP,2002.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,0.5,Bronx,Commercial Non-CHP,2001.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,0.7,Bronx,Commercial Non-CHP,2002.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,0.1,Bronx,Commercial Non-CHP,2002.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,0.5,Bronx,Commercial Non-CHP,2008.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,0.9,Bronx,Commercial Non-CHP,2002.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,1.8,Bronx,Commercial Non-CHP,2008.0
Albert Einstein College of Medicine,NY,Petroleum Liquids,1.8,Bronx,Commercial Non-CHP,2008.0
Albert Einstein College of Medicine,NY,Natural Gas Internal Combustion Engine,0.2,Bronx,Commercial Non-CHP,2002.0
"Griffin Trail Wind, LLC",TX,Onshore Wind Turbine,225.6,Knox,IPP Non-CHP,2021.0
"Altus Power America Management, LLC",NY,Solar Photovoltaic,4.0,Yates,IPP Non-CHP,2020.0
"Altus Power America Management, LLC",NY,Solar Photovoltaic,18.0,Tompkins,IPP Non-CHP,2019.0
"AEP Onsite Partners, LLC",MN,Solar Photovoltaic,4.5,Goodhue,IPP Non-CHP,2019.0
"Big Sky Wind, LLC",TX,Solar Photovoltaic,100.0,Reeves,IPP Non-CHP,2019.0
"Big Sky Wind, LLC",TX,Onshore Wind Turbine,220.0,Refugio,IPP Non-CHP,2022.0
"Big Sky Wind, LLC",TX,Onshore Wind Turbine,151.2,Matagorda,IPP Non-CHP,2020.0
Hanford Renewable Energy LLC,CA,Other Waste Biomass,1.0,Kings,Industrial Non-CHP,2019.0
Hanford Renewable Energy LLC,CA,Other Waste Biomass,1.0,Kings,Industrial Non-CHP,2019.0
"Prairie State Solar, LLC",IL,Solar Photovoltaic,99.0,Perry,IPP Non-CHP,2021.0
NYP-Hudson Valley Hospital Center,NY,Petroleum Liquids,0.6,Westchester,Commercial Non-CHP,2012.0
NYP-Hudson Valley Hospital Center,NY,Petroleum Liquids,0.6,Westchester,Commercial Non-CHP,2012.0
NYP-Hudson Valley Hospital Center,NY,Petroleum Liquids,0.8,Westchester,Commercial Non-CHP,2010.0
NYP-Hudson Valley Hospital Center,NY,Petroleum Liquids,0.6,Westchester,Commercial Non-CHP,2018.0
"Assembly Solar I, LLC",MI,Solar Photovoltaic,50.0,Shiawassee,IPP Non-CHP,2020.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,1.5,Westchester,Commercial Non-CHP,2009.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,1.0,Westchester,Commercial Non-CHP,2009.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,2.0,Westchester,Commercial Non-CHP,2016.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,2.0,Westchester,Commercial Non-CHP,2016.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,2.5,Westchester,Commercial Non-CHP,2016.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,2.0,Westchester,Commercial Non-CHP,2020.0
Regeneron Pharmaceuticals Inc.,NY,Natural Gas Internal Combustion Engine,0.8,Westchester,Commercial Non-CHP,2010.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,1.0,Westchester,Commercial Non-CHP,2013.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,2.5,Westchester,Commercial Non-CHP,2020.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,1.5,Westchester,Commercial Non-CHP,2015.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,2.0,Westchester,Commercial Non-CHP,2015.0
Regeneron Pharmaceuticals Inc.,NY,Petroleum Liquids,2.0,Westchester,Commercial Non-CHP,2015.0
Regeneron Pharmaceuticals Inc.,NY,Solar Photovoltaic,0.1,Westchester,Commercial Non-CHP,2024.0
Regeneron Pharmaceuticals Inc.,NY,Solar Photovoltaic,0.8,Westchester,Commercial Non-CHP,2023.0
Regeneron Pharmaceuticals Inc.,NY,Solar Photovoltaic,0.5,Westchester,Commercial Non-CHP,2023.0
Kearny Mesa Storage LLC,CA,Batteries,1.0,San Diego,IPP Non-CHP,2020.0
"Lake Region Community Hybrid, LLC",MN,Onshore Wind Turbine,2.0,Otter Tail,IPP Non-CHP,2018.0
"Lake Region Community Hybrid, LLC",MN,Solar Photovoltaic,0.5,Otter Tail,IPP Non-CHP,2018.0
JLL-One Rockwood Road,NY,Petroleum Liquids,1.5,Westchester,Commercial Non-CHP,2003.0
JLL-One Rockwood Road,NY,Petroleum Liquids,1.5,Westchester,Commercial Non-CHP,2003.0
Mount Sinai South Nassau Hospital,NY,Petroleum Liquids,1.0,Nassau,Commercial Non-CHP,2005.0
Mount Sinai South Nassau Hospital,NY,Petroleum Liquids,2.0,Nassau,Commercial Non-CHP,2020.0
Duke Energy Renewables Services,TX,Solar Photovoltaic,100.0,Andrews,IPP Non-CHP,2019.0
St. Johns Episcopal Hospital,NY,Petroleum Liquids,0.2,Queens,Commercial Non-CHP,2010.0
St. Johns Episcopal Hospital,NY,Petroleum Liquids,1.0,Queens,Commercial Non-CHP,1995.0
Altorfer Inc.,IL,Solar Photovoltaic,2.0,Champaign,IPP Non-CHP,2016.0
St. Joseph Hospital (NY),NY,Petroleum Liquids,0.3,Westchester,Commercial Non-CHP,1960.0
St. Joseph Hospital (NY),NY,Petroleum Liquids,0.8,Westchester,Commercial Non-CHP,1978.0
St. Joseph Hospital (NY),NY,Petroleum Liquids,0.2,Westchester,Commercial Non-CHP,2024.0
Mt. Sinai- Morningside,NY,Petroleum Liquids,0.3,Westchester,Commercial Non-CHP,1960.0
Mt. Sinai- Morningside,NY,Petroleum Liquids,0.8,Westchester,Commercial Non-CHP,1978.0
Mt. Sinai- Morningside,NY,Petroleum Liquids,0.2,Westchester,Commercial Non-CHP,1995.0
Mt. Sinai- Morningside,NY,Petroleum Liquids,0.3,Westchester,Commercial Non-CHP,2010.0
Mt. Sinai- Morningside,NY,Petroleum Liquids,2.5,Westchester,Commercial Non-CHP,2015.0
Mt. Sinai- Morningside,NY,Petroleum Liquids,2.5,Westchester,Commercial Non-CHP,2015.0
Bloom Energy,NY,Other Natural Gas,1.5,Westchester,IPP Non-CHP,2018.0
Bloom Energy,CA,Other Natural Gas,1.0,Los Angeles,IPP Non-CHP,2018.0
Bloom Energy,CA,Other Natural Gas,3.0,Santa Clara,IPP Non-CHP,2018.0
Southern California Edison Co,CA,Batteries,1.4,Orange,Electric Utility,2019.0
"Little Bear Solar 3, LLC (Longroad)",CA,Solar Photovoltaic,20.0,Fresno,IPP Non-CHP,2020.0
"Little Bear Solar 4, LLC (Longroad)",CA,Solar Photovoltaic,50.0,Fresno,IPP Non-CHP,2020.0
"Little Bear Solar 5, LLC (Longroad)",CA,Solar Photovoltaic,50.0,Fresno,IPP Non-CHP,2020.0
Generate Capital,NY,Solar Photovoltaic,2.5,Monroe,IPP Non-CHP,2020.0
Generate Capital,NY,Solar Photovoltaic,2.2,Monroe,IPP Non-CHP,2020.0
Generate Capital,NY,Solar Photovoltaic,2.5,Monroe,IPP Non-CHP,2020.0
"Scale Sustainable I, LLC",NY,Solar Photovoltaic,5.0,Tioga,IPP Non-CHP,2019.0
Generate Capital,NY,Solar Photovoltaic,2.0,Erie,IPP Non-CHP,2021.0
"Scale Sustainable I, LLC",NY,Solar Photovoltaic,1.3,Tompkins,IPP Non-CHP,2019.0
"Scale Sustainable I, LLC",NY,Solar Photovoltaic,2.0,Sullivan,IPP Non-CHP,2019.0
Generate Capital,NY,Solar Photovoltaic,2.0,Monroe,IPP Non-CHP,2020.0
Taygete Energy Project LLC,TX,Solar Photovoltaic,255.0,Pecos,IPP Non-CHP,2021.0
"CMR Solar, LLC",NY,Solar Photovoltaic,2.0,Orange,IPP Non-CHP,2019.0
"Altus Power America Management, LLC",NC,Solar Photovoltaic,4.3,Johnston,IPP Non-CHP,2019.0
Florida Power & Light Co,FL,Solar Photovoltaic,74.5,Suwannee,Electric Utility,2020.0
Florida Power & Light Co,FL,Batteries,30.0,Suwannee,Electric Utility,2021.0
Florida Power & Light Co,FL,Solar Photovoltaic,74.5,Okeechobee,Electric Utility,2020.0
Florida Power & Light Co,FL,Solar Photovoltaic,74.5,Manatee,Electric Utility,2020.0
Generate Capital,NY,Solar Photovoltaic,3.8,Wyoming,IPP Non-CHP,2021.0
Convergent Energy and Power LP,CA,Batteries,9.0,Orange,IPP Non-CHP,2021.0
Generate Capital,NY,Solar Photovoltaic,2.0,Wyoming,IPP Non-CHP,2021.0
Convergent Energy and Power LP,CA,Batteries,6.0,Orange,IPP Non-CHP,2021.0
Generate Capital,NY,Solar Photovoltaic,2.0,Wyoming,IPP Non-CHP,2022.0
Generate Capital,NY,Solar Photovoltaic,5.0,Wyoming,IPP Non-CHP,2022.0
Onyx Asset Services Group,MA,Solar Photovoltaic,2.0,Worcester,IPP Non-CHP,2018.0
"KSI II Consolidated, LLC",NY,Solar Photovoltaic,2.0,Wayne,IPP Non-CHP,2020.0
GSEone,TX,Solar Photovoltaic,83.0,Fannin,IPP Non-CHP,2021.0
"KSI II Consolidated, LLC",NY,Solar Photovoltaic,4.1,Clinton,IPP Non-CHP,2020.0
"KSI II Consolidated, LLC",NY,Solar Photovoltaic,3.0,Wayne,IPP Non-CHP,2020.0
Generate Capital,NY,Solar Photovoltaic,2.3,Ontario,IPP Non-CHP,2022.0
Generate Capital,NY,Solar Photovoltaic,2.3,Ontario,IPP Non-CHP,2022.0
Generate Capital,NY,Solar Photovoltaic,2.3,Ontario,IPP Non-CHP,2022.0
Bullrock-NxtGenREA,NY,Solar Photovoltaic,1.2,Ontario,IPP Non-CHP,2025.0
"KSI II Consolidated, LLC",NY,Solar Photovoltaic,1.4,Wayne,IPP Non-CHP,2020.0
Bullrock-NxtGenREA,NY,Solar Photovoltaic,2.3,Ontario,IPP Non-CHP,2025.0
"KSI II Consolidated, LLC",NY,Solar Photovoltaic,3.7,Clinton,IPP Non-CHP,2021.0
Generate Capital,NY,Solar Photovoltaic,2.0,Sullivan,IPP Non-CHP,2020.0
Generate Capital,NY,Solar Photovoltaic,2.0,Sullivan,IPP Non-CHP,2020.0
"Scale Sustainable I, LLC",NY,Solar Photovoltaic,2.0,Sullivan,IPP Non-CHP,2019.0
"Scale Sustainable I, LLC",NY,Solar Photovoltaic,2.0,Sullivan,IPP Non-CHP,2019.0
"Altus Power America Management, LLC",NY,Solar Photovoltaic,2.0,Clinton,IPP Non-CHP,2019.0
"Altus Power America Management, LLC",NY,Solar Photovoltaic,2.0,Clinton,IPP Non-CHP,2019.0
"Altus Power America Management, LLC",NY,Solar Photovoltaic,2.0,Clinton,IPP Non-CHP,2019.0
Generate Capital,NY,Solar Photovoltaic,2.0,Clinton,IPP Non-CHP,2020.0
MSC-Scott01 LLC,MN,Solar Photovoltaic,1.0,Scott,IPP Non-CHP,2019.0
MSC-Chisago01 LLC,MN,Solar Photovoltaic,1.0,Chisago,IPP Non-CHP,2019.0
MSC-Rice01 LLC,MN,Solar Photovoltaic,1.0,Rice,IPP Non-CHP,2019.0
MSC-Chisago02 LLC,MN,Solar Photovoltaic,1.0,Chisago,IPP Non-CHP,2019.0
"HCE Moore I, LLC",NC,Solar Photovoltaic,2.0,Moore,IPP Non-CHP,2018.0
"Three Bridge Farm, LLC",NC,Solar Photovoltaic,2.0,Robeson,IPP Non-CHP,2018.0
"Duke Energy Florida, LLC",FL,Batteries,17.3,Highlands,Electric Utility,2023.0
"Duke Energy Florida, LLC",FL,Solar Photovoltaic,45.0,Highlands,Electric Utility,2019.0
"Duke Energy Florida, LLC",FL,Solar Photovoltaic,74.5,Volusia,Electric Utility,2020.0
"Duke Energy Florida, LLC",FL,Solar Photovoltaic,74.9,Gilchrist,Electric Utility,2019.0
Dominion Renewable Energy,NC,Solar Photovoltaic,80.6,Beaufort,IPP Non-CHP,2019.0
Greenbacker Renewable Energy Corporation,CA,Solar Photovoltaic,1.7,Sacramento,IPP Non-CHP,2020.0
Westlands Almond LLC,CA,Solar Photovoltaic,19.9,Kings,IPP Non-CHP,2023.0
Aquamarine Westside LLC,CA,Solar Photovoltaic,250.0,Kings,IPP Non-CHP,2021.0
SJRR   ,TX,Natural Gas Fired Combustion Turbine,50.0,Harris,IPP Non-CHP,2022.0
SJRR   ,TX,Natural Gas Fired Combustion Turbine,50.0,Harris,IPP Non-CHP,2022.0
Kearsarge Johnstown 1 LLC,NY,Solar Photovoltaic,1.5,Fulton,IPP Non-CHP,2018.0
Kearsarge GB LLC,MA,Solar Photovoltaic,1.9,Berkshire,IPP Non-CHP,2018.0
Kearsarge Uxbridge LLC,MA,Solar Photovoltaic,1.9,Worcester,IPP Non-CHP,2018.0
Kearsarge Johnstown 2 LLC,NY,Solar Photovoltaic,2.0,Fulton,IPP Non-CHP,2018.0
Kearsarge Montague LLC,MA,Solar Photovoltaic,4.0,Franklin,IPP Non-CHP,2018.0
Kearsarge Wilmington LLC,MA,Solar Photovoltaic,1.6,Middlesex,IPP Non-CHP,2017.0
"Roadrunner Solar, LLC",TX,Batteries,63.3,Upton,IPP Non-CHP,2023.0
"Roadrunner Solar, LLC",TX,Solar Photovoltaic,200.0,Upton,IPP Non-CHP,2020.0
"Roadrunner Solar, LLC",TX,Solar Photovoltaic,200.0,Upton,IPP Non-CHP,2020.0
"High Lonesome Wind Power, LLC",TX,Batteries,63.3,Upton,IPP Non-CHP,2023.0
"High Lonesome Wind Power, LLC",TX,Onshore Wind Turbine,449.5,Upton,IPP Non-CHP,2023.0
"High Lonesome Wind Power, LLC",TX,Onshore Wind Turbine,50.0,Upton,IPP Non-CHP,2023.0
Pacific Gas & Electric Co.,CA,Batteries,182.5,Monterey,Electric Utility,2022.0
"Blue Summit III Wind, LLC",TX,Onshore Wind Turbine,200.2,Hardeman,IPP Non-CHP,2019.0
"Jiminy Peak Mountain Resort, LLC",MA,Onshore Wind Turbine,1.5,Berkshire,Commercial Non-CHP,2007.0
Bloom Energy,CA,Other Natural Gas,1.0,Los Angeles,IPP Non-CHP,2017.0
